,customer_lifetime_value
8875,5492.39
8876,2592.44
8877,3657.59
8878,5319.31
8879,41787.9
8880,5977.41
8881,9298.89
8882,20531.65
8883,8725.29
8884,7687.3
8885,9150.14
8886,20370.77
8887,2775.67
8888,4384.35
8889,7712.06
8890,11472.24
8891,4118.59
8892,3450.07
8893,2536.89
8894,7330.19
8895,8886.3
8896,3193.16
8897,2698.69
8898,42937.35
8899,8151.72
8900,8622.84
8901,2784.91
8902,30647.63
8903,8936.37
8904,6480.1
8905,2449.79
8906,10524.71
8907,5314.96
8908,3522.48
8909,8132.7
8910,31758.35
8911,19849.74
8912,4349.31
8913,20878.41
8914,3528.04
8915,8703.73
8916,8383.68
8917,3540.21
8918,5379.48
8919,2944.78
8920,8028.18
8921,7522.07
8922,9470.06
8923,6674.18
8924,12694.89
8925,3590.69
8926,3934.1
8927,11790.5
8928,5267.76
8929,16468.22
8930,5745.96
8931,8845.19
8932,6570.97
8933,10212.02
8934,2556.67
8935,15552.4
8936,4904.46
8937,13931.35
8938,7756.44
8939,11232.98
8940,12487.58
8941,17602.51
8942,13277.08
8943,19337.9
8944,4448.56
8945,10732.51
8946,7200.66
8948,5308.43
8949,18321.24
8950,4319.15
8951,6556.1
8952,5705.9
8953,6656.15
8954,4905.32
8955,5620.59
8956,8382.48
8957,2857.99
8958,4291.06
8959,33288.16
8960,4145.02
8961,4005.72
8962,16272.74
8963,5143.87
8964,26232.85
8965,5100.09
8966,2708.02
8967,30745.96
8968,4563.87
8969,7442.57
8970,17636.42
8971,8418.57
8972,2486.43
8973,2866.6
8974,6638.12
8975,2530.71
8976,5556.28
8977,6264.63
8978,5639.4
8979,3903.38
8980,3919.37
8981,2566.78
8982,2837.01
8983,12741.85
8984,8888.89
8985,4903.13
8986,2600.0
8987,4341.36
8988,4298.66
8989,2698.05
8990,5382.76
8991,5732.69
8992,7089.05
8993,8302.32
8994,5671.09
8995,3371.53
8996,18939.51
8997,2670.64
8998,14031.7
8999,8314.31
9000,7126.26
9001,27430.14
9002,7019.18
9003,24826.89
9004,3351.21
9005,4437.84
9006,5187.65
9007,4584.14
9008,5945.62
9009,4785.91
9010,7275.89
9011,4940.94
9012,18635.9
9013,7507.46
9014,2130.35
9015,2907.44
9016,4916.41
9017,5067.51
9018,7822.3
9019,2897.28
9020,18882.64
9021,6273.91
9022,7614.83
9023,2117.99
9024,2290.68
9025,6521.37
9026,16909.93
9027,5709.36
9028,2627.83
9029,3600.93
9030,6111.05
9031,2933.5
9032,4325.49
9033,4665.25
9034,43019.01
9035,7482.85
9036,4929.55
9037,2537.67
9038,5322.29
9039,25093.57
9040,2656.85
9041,11073.11
9042,2499.47
9043,5386.51
9044,6656.2
9045,2702.69
9046,2567.35
9047,2776.75
9048,9065.26
9049,32104.7
9050,18677.85
9051,2982.2
9052,2736.35
9053,8996.77
9054,5850.45
9055,5843.61
9056,4015.4
9057,10781.61
9058,18484.81
9059,9191.73
9060,4711.04
9061,7634.86
9062,30205.01
9063,12280.77
9064,2980.01
9065,17223.07
9066,12298.69
9067,2843.15
9068,9498.47
9069,2224.56
9070,7506.96
9071,5608.82
9072,2700.68
9073,4130.38
9074,2966.94
9075,9594.25
9076,6761.11
9077,5747.27
9078,5048.51
9079,5714.56
9080,2230.28
9081,7228.01
9082,4392.98
9083,3593.13
9084,6679.14
9085,4146.41
9086,3694.65
9087,4781.82
9088,3885.46
9089,4737.41
9090,9410.67
9091,5878.45
9092,4547.32
9093,5926.39
9094,4873.67
9095,2580.85
9096,7083.64
9097,30104.52
9098,4148.57
9099,2518.74
9100,3843.97
9101,9075.77
9102,2619.34
9103,15245.25
9104,2615.14
9105,5551.4
9106,6827.04
9110,34611.38
9111,2845.52
9112,5500.58
9113,3358.53
9114,7501.66
9115,11663.99
9116,5133.4
9117,8732.09
9118,9424.26
9119,5479.56
9120,2114.74
9121,4140.65
9122,25464.82
9123,5678.05
9124,16261.59
9125,19872.26
9126,4629.0
9127,5032.17
9128,4100.4
9129,23405.99
9130,3096.51
9132,7524.44
